Date,RF
19890210,0.0015
19890217,0.0015
19890224,0.0015
19890303,0.0017
19890310,0.0017
19890317,0.0017
19890323,0.0017
19890331,0.0017
19890407,0.0017
19890414,0.0017
19890421,0.0017
19890428,0.0017
19890505,0.002
19890512,0.002
19890519,0.002
19890526,0.002
19890602,0.0018
19890609,0.0018
19890616,0.0018
19890623,0.0018
19890630,0.0018
19890707,0.0017
19890714,0.0017
19890721,0.0017
19890728,0.0017
19890804,0.0018
19890811,0.0018
19890818,0.0018
19890825,0.0018
19890901,0.0016
19890908,0.0016
19890915,0.0016
19890922,0.0016
19890929,0.0016
19891006,0.0017
19891013,0.0017
19891020,0.0017
19891027,0.0017
19891103,0.0017
19891110,0.0017
19891117,0.0017
19891124,0.0017
19891201,0.0015
19891208,0.0015
19891215,0.0015
19891222,0.0015
19891229,0.0015
19900105,0.0014
19900112,0.0014
19900119,0.0014
19900126,0.0014
19900202,0.0014
19900209,0.0014
19900216,0.0014
19900223,0.0014
19900302,0.0016
19900309,0.0016
19900316,0.0016
19900323,0.0016
19900330,0.0016
19900406,0.0017
19900412,0.0017
19900420,0.0017
19900427,0.0017
19900504,0.0017
19900511,0.0017
19900518,0.0017
19900525,0.0017
19900601,0.0016
19900608,0.0016
19900615,0.0016
19900622,0.0016
19900629,0.0016
19900706,0.0017
19900713,0.0017
19900720,0.0017
19900727,0.0017
19900803,0.0016
19900810,0.0016
19900817,0.0016
19900824,0.0016
19900831,0.0016
19900907,0.0015
19900914,0.0015
19900921,0.0015
19900928,0.0015
19901005,0.0017
19901012,0.0017
19901019,0.0017
19901026,0.0017
19901102,0.0014
19901109,0.0014
19901116,0.0014
19901123,0.0014
19901130,0.0014
19901207,0.0015
19901214,0.0015
19901221,0.0015
19901228,0.0015
19910104,0.0013
19910111,0.0013
19910118,0.0013
19910125,0.0013
19910201,0.0012
19910208,0.0012
19910215,0.0012
19910222,0.0012
19910301,0.0011
19910308,0.0011
19910315,0.0011
19910322,0.0011
19910328,0.0011
19910405,0.0013
19910412,0.0013
19910419,0.0013
19910426,0.0013
19910503,0.0012
19910510,0.0012
19910517,0.0012
19910524,0.0012
19910531,0.0012
19910607,0.001
19910614,0.001
19910621,0.001
19910628,0.001
19910705,0.0012
19910712,0.0012
19910719,0.0012
19910726,0.0012
19910802,0.0012
19910809,0.0012
19910816,0.0012
19910823,0.0012
19910830,0.0012
19910906,0.0011
19910913,0.0011
19910920,0.0011
19910927,0.0011
19911004,0.0011
19911011,0.0011
19911018,0.0011
19911025,0.0011
19911101,0.001
19911108,0.001
19911115,0.001
19911122,0.001
19911129,0.001
19911206,0.0009
19911213,0.0009
19911220,0.0009
19911227,0.0009
19920103,0.0008
19920110,0.0008
19920117,0.0008
19920124,0.0008
19920131,0.0008
19920207,0.0007
19920214,0.0007
19920221,0.0007
19920228,0.0007
19920306,0.0008
19920313,0.0008
19920320,0.0008
19920327,0.0008
19920403,0.0008
19920410,0.0008
19920416,0.0008
19920424,0.0008
19920501,0.0007
19920508,0.0007
19920515,0.0007
19920522,0.0007
19920529,0.0007
19920605,0.0008
19920612,0.0008
19920619,0.0008
19920626,0.0008
19920702,0.0008
19920710,0.0008
19920717,0.0008
19920724,0.0008
19920731,0.0008
19920807,0.0007
19920814,0.0007
19920821,0.0007
19920828,0.0007
19920904,0.0006
19920911,0.0006
19920918,0.0006
19920925,0.0006
19921002,0.0006
19921009,0.0006
19921016,0.0006
19921023,0.0006
19921030,0.0006
19921106,0.0006
19921113,0.0006
19921120,0.0006
19921127,0.0006
19921204,0.0007
19921211,0.0007
19921218,0.0007
19921224,0.0007
19921231,0.0007
19930108,0.0006
19930115,0.0006
19930122,0.0006
19930129,0.0006
19930205,0.0006
19930212,0.0006
19930219,0.0006
19930226,0.0006
19930305,0.0006
19930312,0.0006
19930319,0.0006
19930326,0.0006
19930402,0.0006
19930408,0.0006
19930416,0.0006
19930423,0.0006
19930430,0.0006
19930507,0.0005
19930514,0.0005
19930521,0.0005
19930528,0.0005
19930604,0.0006
19930611,0.0006
19930618,0.0006
19930625,0.0006
19930702,0.0006
19930709,0.0006
19930716,0.0006
19930723,0.0006
19930730,0.0006
19930806,0.0006
19930813,0.0006
19930820,0.0006
19930827,0.0006
19930903,0.0006
19930910,0.0006
19930917,0.0006
19930924,0.0006
19931001,0.0006
19931008,0.0006
19931015,0.0006
19931022,0.0006
19931029,0.0006
19931105,0.0006
19931112,0.0006
19931119,0.0006
19931126,0.0006
19931203,0.0006
19931210,0.0006
19931217,0.0006
19931223,0.0006
19931231,0.0006
19940107,0.0006
19940114,0.0006
19940121,0.0006
19940128,0.0006
19940204,0.0005
19940211,0.0005
19940218,0.0005
19940225,0.0005
19940304,0.0007
19940311,0.0007
19940318,0.0007
19940325,0.0007
19940331,0.0007
19940408,0.0007
19940415,0.0007
19940422,0.0007
19940429,0.0007
19940506,0.0008
19940513,0.0008
19940520,0.0008
19940527,0.0008
19940603,0.0008
19940610,0.0008
19940617,0.0008
19940624,0.0008
19940701,0.0007
19940708,0.0007
19940715,0.0007
19940722,0.0007
19940729,0.0007
19940805,0.0009
19940812,0.0009
19940819,0.0009
19940826,0.0009
19940902,0.0009
19940909,0.0009
19940916,0.0009
19940923,0.0009
19940930,0.0009
19941007,0.001
19941014,0.001
19941021,0.001
19941028,0.001
19941104,0.0009
19941111,0.0009
19941118,0.0009
19941125,0.0009
19941202,0.0011
19941209,0.0011
19941216,0.0011
19941223,0.0011
19941230,0.0011
19950106,0.001
19950113,0.001
19950120,0.001
19950127,0.001
19950203,0.001
19950210,0.001
19950217,0.001
19950224,0.001
19950303,0.0012
19950310,0.0012
19950317,0.0012
19950324,0.0012
19950331,0.0012
19950407,0.0011
19950413,0.0011
19950421,0.0011
19950428,0.0011
19950505,0.0013
19950512,0.0013
19950519,0.0013
19950526,0.0013
19950602,0.0012
19950609,0.0012
19950616,0.0012
19950623,0.0012
19950630,0.0012
19950707,0.0011
19950714,0.0011
19950721,0.0011
19950728,0.0011
19950804,0.0012
19950811,0.0012
19950818,0.0012
19950825,0.0012
19950901,0.0011
19950908,0.0011
19950915,0.0011
19950922,0.0011
19950929,0.0011
19951006,0.0012
19951013,0.0012
19951020,0.0012
19951027,0.0012
19951103,0.001
19951110,0.001
19951117,0.001
19951124,0.001
19951201,0.0012
19951208,0.0012
19951215,0.0012
19951222,0.0012
19951229,0.0012
19960105,0.0011
19960112,0.0011
19960119,0.0011
19960126,0.0011
19960202,0.001
19960209,0.001
19960216,0.001
19960223,0.001
19960301,0.001
19960308,0.001
19960315,0.001
19960322,0.001
19960329,0.001
19960404,0.0011
19960412,0.0011
19960419,0.0011
19960426,0.0011
19960503,0.0011
19960510,0.0011
19960517,0.0011
19960524,0.0011
19960531,0.0011
19960607,0.001
19960614,0.001
19960621,0.001
19960628,0.001
19960705,0.0011
19960712,0.0011
19960719,0.0011
19960726,0.0011
19960802,0.001
19960809,0.001
19960816,0.001
19960823,0.001
19960830,0.001
19960906,0.0011
19960913,0.0011
19960920,0.0011
19960927,0.0011
19961004,0.0011
19961011,0.0011
19961018,0.0011
19961025,0.0011
19961101,0.001
19961108,0.001
19961115,0.001
19961122,0.001
19961129,0.001
19961206,0.0012
19961213,0.0012
19961220,0.0012
19961227,0.0012
19970103,0.0011
19970110,0.0011
19970117,0.0011
19970124,0.0011
19970131,0.0011
19970207,0.001
19970214,0.001
19970221,0.001
19970228,0.001
19970307,0.0011
19970314,0.0011
19970321,0.0011
19970327,0.0011
19970404,0.0011
19970411,0.0011
19970418,0.0011
19970425,0.0011
19970502,0.0012
19970509,0.0012
19970516,0.0012
19970523,0.0012
19970530,0.0012
19970606,0.0009
19970613,0.0009
19970620,0.0009
19970627,0.0009
19970703,0.0011
19970711,0.0011
19970718,0.0011
19970725,0.0011
19970801,0.001
19970808,0.001
19970815,0.001
19970822,0.001
19970829,0.001
19970905,0.0011
19970912,0.0011
19970919,0.0011
19970926,0.0011
19971003,0.0011
19971010,0.0011
19971017,0.0011
19971024,0.0011
19971031,0.0011
19971107,0.001
19971114,0.001
19971121,0.001
19971128,0.001
19971205,0.0012
19971212,0.0012
19971219,0.0012
19971226,0.0012
19980102,0.0011
19980109,0.0011
19980116,0.0011
19980123,0.0011
19980130,0.0011
19980206,0.001
19980213,0.001
19980220,0.001
19980227,0.001
19980306,0.001
19980313,0.001
19980320,0.001
19980327,0.001
19980403,0.0011
19980409,0.0011
19980417,0.0011
19980424,0.0011
19980501,0.001
19980508,0.001
19980515,0.001
19980522,0.001
19980529,0.001
19980605,0.001
19980612,0.001
19980619,0.001
19980626,0.001
19980702,0.001
19980710,0.001
19980717,0.001
19980724,0.001
19980731,0.001
19980807,0.0011
19980814,0.0011
19980821,0.0011
19980828,0.0011
19980904,0.0011
19980911,0.0011
19980918,0.0011
19980925,0.0011
19981002,0.0008
19981009,0.0008
19981016,0.0008
19981023,0.0008
19981030,0.0008
19981106,0.0008
19981113,0.0008
19981120,0.0008
19981127,0.0008
19981204,0.0009
19981211,0.0009
19981218,0.0009
19981224,0.0009
19981231,0.0009
19990108,0.0009
19990115,0.0009
19990122,0.0009
19990129,0.0009
19990205,0.0009
19990212,0.0009
19990219,0.0009
19990226,0.0009
19990305,0.0011
19990312,0.0011
19990319,0.0011
19990326,0.0011
19990401,0.0009
19990409,0.0009
19990416,0.0009
19990423,0.0009
19990430,0.0009
19990507,0.0008
19990514,0.0008
19990521,0.0008
19990528,0.0008
19990604,0.001
19990611,0.001
19990618,0.001
19990625,0.001
19990702,0.001
19990709,0.001
19990716,0.001
19990723,0.001
19990730,0.001
19990806,0.001
19990813,0.001
19990820,0.001
19990827,0.001
19990903,0.001
19990910,0.001
19990917,0.001
19990924,0.001
19991001,0.001
19991008,0.001
19991015,0.001
19991022,0.001
19991029,0.001
19991105,0.0009
19991112,0.0009
19991119,0.0009
19991126,0.0009
19991203,0.0011
19991210,0.0011
19991217,0.0011
19991223,0.0011
19991231,0.0011
20000107,0.001
20000114,0.001
20000121,0.001
20000128,0.001
20000204,0.0011
20000211,0.0011
20000218,0.0011
20000225,0.0011
20000303,0.0012
20000310,0.0012
20000317,0.0012
20000324,0.0012
20000331,0.0012
20000407,0.0011
20000414,0.0011
20000420,0.0011
20000428,0.0011
20000505,0.0013
20000512,0.0013
20000519,0.0013
20000526,0.0013
20000602,0.001
20000609,0.001
20000616,0.001
20000623,0.001
20000630,0.001
20000707,0.0012
20000714,0.0012
20000721,0.0012
20000728,0.0012
20000804,0.0013
20000811,0.0013
20000818,0.0013
20000825,0.0013
20000901,0.0013
20000908,0.0013
20000915,0.0013
20000922,0.0013
20000929,0.0013
20001006,0.0014
20001013,0.0014
20001020,0.0014
20001027,0.0014
20001103,0.0013
20001110,0.0013
20001117,0.0013
20001124,0.0013
20001201,0.0013
20001208,0.0013
20001215,0.0013
20001222,0.0013
20001229,0.0013
20010105,0.0013
20010112,0.0013
20010119,0.0013
20010126,0.0013
20010202,0.0009
20010209,0.0009
20010216,0.0009
20010223,0.0009
20010302,0.001
20010309,0.001
20010316,0.001
20010323,0.001
20010330,0.001
20010406,0.001
20010412,0.001
20010420,0.001
20010427,0.001
20010504,0.0008
20010511,0.0008
20010518,0.0008
20010525,0.0008
20010601,0.0007
20010608,0.0007
20010615,0.0007
20010622,0.0007
20010629,0.0007
20010706,0.0008
20010713,0.0008
20010720,0.0008
20010727,0.0008
20010803,0.0008
20010810,0.0008
20010817,0.0008
20010824,0.0008
20010831,0.0008
20010907,0.0007
20010910,0.0007
20010921,0.0007
20010928,0.0007
20011005,0.0006
20011012,0.0006
20011019,0.0006
20011026,0.0006
20011102,0.0004
20011109,0.0004
20011116,0.0004
20011123,0.0004
20011130,0.0004
20011207,0.0004
20011214,0.0004
20011221,0.0004
20011228,0.0004
20020104,0.0004
20020111,0.0004
20020118,0.0004
20020125,0.0004
20020201,0.0003
20020208,0.0003
20020215,0.0003
20020222,0.0003
20020301,0.0003
20020308,0.0003
20020315,0.0003
20020322,0.0003
20020328,0.0003
20020405,0.0004
20020412,0.0004
20020419,0.0004
20020426,0.0004
20020503,0.0004
20020510,0.0004
20020517,0.0004
20020524,0.0004
20020531,0.0004
20020607,0.0003
20020614,0.0003
20020621,0.0003
20020628,0.0003
20020705,0.0004
20020712,0.0004
20020719,0.0004
20020726,0.0004
20020802,0.0003
20020809,0.0003
20020816,0.0003
20020823,0.0003
20020830,0.0003
20020906,0.0004
20020913,0.0004
20020920,0.0004
20020927,0.0004
20021004,0.0003
20021011,0.0003
20021018,0.0003
20021025,0.0003
20021101,0.0003
20021108,0.0003
20021115,0.0003
20021122,0.0003
20021129,0.0003
20021206,0.0003
20021213,0.0003
20021220,0.0003
20021227,0.0003
20030103,0.0002
20030110,0.0002
20030117,0.0002
20030124,0.0002
20030131,0.0002
20030207,0.0002
20030214,0.0002
20030221,0.0002
20030228,0.0002
20030307,0.0003
20030314,0.0003
20030321,0.0003
20030328,0.0003
20030404,0.0002
20030411,0.0002
20030417,0.0002
20030425,0.0002
20030502,0.0002
20030509,0.0002
20030516,0.0002
20030523,0.0002
20030530,0.0002
20030606,0.0002
20030613,0.0002
20030620,0.0002
20030627,0.0002
20030703,0.0002
20030711,0.0002
20030718,0.0002
20030725,0.0002
20030801,0.0002
20030808,0.0002
20030815,0.0002
20030822,0.0002
20030829,0.0002
20030905,0.0002
20030912,0.0002
20030919,0.0002
20030926,0.0002
20031003,0.0002
20031010,0.0002
20031017,0.0002
20031024,0.0002
20031031,0.0002
20031107,0.0002
20031114,0.0002
20031121,0.0002
20031128,0.0002
20031205,0.0002
20031212,0.0002
20031219,0.0002
20031226,0.0002
20040102,0.0002
20040109,0.0002
20040116,0.0002
20040123,0.0002
20040130,0.0002
20040206,0.0002
20040213,0.0002
20040220,0.0002
20040227,0.0002
20040305,0.0002
20040312,0.0002
20040319,0.0002
20040326,0.0002
20040402,0.0002
20040408,0.0002
20040416,0.0002
20040423,0.0002
20040430,0.0002
20040507,0.0002
20040514,0.0002
20040521,0.0002
20040528,0.0002
20040604,0.0002
20040610,0.0002
20040618,0.0002
20040625,0.0002
20040702,0.0002
20040709,0.0002
20040716,0.0002
20040723,0.0002
20040730,0.0002
20040806,0.0003
20040813,0.0003
20040820,0.0003
20040827,0.0003
20040903,0.0003
20040910,0.0003
20040917,0.0003
20040924,0.0003
20041001,0.0003
20041008,0.0003
20041015,0.0003
20041022,0.0003
20041029,0.0003
20041105,0.0004
20041112,0.0004
20041119,0.0004
20041126,0.0004
20041203,0.0004
20041210,0.0004
20041217,0.0004
20041223,0.0004
20041231,0.0004
20050107,0.0004
20050114,0.0004
20050121,0.0004
20050128,0.0004
20050204,0.0004
20050211,0.0004
20050218,0.0004
20050225,0.0004
20050304,0.0005
20050311,0.0005
20050318,0.0005
20050324,0.0005
20050401,0.0005
20050408,0.0005
20050415,0.0005
20050422,0.0005
20050429,0.0005
20050506,0.0006
20050513,0.0006
20050520,0.0006
20050527,0.0006
20050603,0.0006
20050610,0.0006
20050617,0.0006
20050624,0.0006
20050701,0.0006
20050708,0.0006
20050715,0.0006
20050722,0.0006
20050729,0.0006
20050805,0.0008
20050812,0.0008
20050819,0.0008
20050826,0.0008
20050902,0.0007
20050909,0.0007
20050916,0.0007
20050923,0.0007
20050930,0.0007
20051007,0.0007
20051014,0.0007
20051021,0.0007
20051028,0.0007
20051104,0.0008
20051111,0.0008
20051118,0.0008
20051125,0.0008
20051202,0.0008
20051209,0.0008
20051216,0.0008
20051223,0.0008
20051230,0.0008
20060106,0.0009
20060113,0.0009
20060120,0.0009
20060127,0.0009
20060203,0.0008
20060210,0.0008
20060217,0.0008
20060224,0.0008
20060303,0.0009
20060310,0.0009
20060317,0.0009
20060324,0.0009
20060331,0.0009
20060407,0.0009
20060413,0.0009
20060421,0.0009
20060428,0.0009
20060505,0.0011
20060512,0.0011
20060519,0.0011
20060526,0.0011
20060602,0.001
20060609,0.001
20060616,0.001
20060623,0.001
20060630,0.001
20060707,0.001
20060714,0.001
20060721,0.001
20060728,0.001
20060804,0.0011
20060811,0.0011
20060818,0.0011
20060825,0.0011
20060901,0.001
20060908,0.001
20060915,0.001
20060922,0.001
20060929,0.001
20061006,0.001
20061013,0.001
20061020,0.001
20061027,0.001
20061103,0.0011
20061110,0.0011
20061117,0.0011
20061124,0.0011
20061201,0.001
20061208,0.001
20061215,0.001
20061222,0.001
20061229,0.001
20070105,0.0011
20070112,0.0011
20070119,0.0011
20070126,0.0011
20070202,0.001
20070209,0.001
20070216,0.001
20070223,0.001
20070302,0.0011
20070309,0.0011
20070316,0.0011
20070323,0.0011
20070330,0.0011
20070405,0.0011
20070413,0.0011
20070420,0.0011
20070427,0.0011
20070504,0.001
20070511,0.001
20070518,0.001
20070525,0.001
20070601,0.001
20070608,0.001
20070615,0.001
20070622,0.001
20070629,0.001
20070706,0.001
20070713,0.001
20070720,0.001
20070727,0.001
20070803,0.001
20070810,0.001
20070817,0.001
20070824,0.001
20070831,0.001
20070907,0.0008
20070914,0.0008
20070921,0.0008
20070928,0.0008
20071005,0.0008
20071012,0.0008
20071019,0.0008
20071026,0.0008
20071102,0.0009
20071109,0.0009
20071116,0.0009
20071123,0.0009
20071130,0.0009
20071207,0.0007
20071214,0.0007
20071221,0.0007
20071228,0.0007
20080104,0.0005
20080111,0.0005
20080118,0.0005
20080125,0.0005
20080201,0.0003
20080208,0.0003
20080215,0.0003
20080222,0.0003
20080229,0.0003
20080307,0.0004
20080314,0.0004
20080320,0.0004
20080328,0.0004
20080404,0.0004
20080411,0.0004
20080418,0.0004
20080425,0.0004
20080502,0.0004
20080509,0.0004
20080516,0.0004
20080523,0.0004
20080530,0.0004
20080606,0.0004
20080613,0.0004
20080620,0.0004
20080627,0.0004
20080703,0.0004
20080711,0.0004
20080718,0.0004
20080725,0.0004
20080801,0.0003
20080808,0.0003
20080815,0.0003
20080822,0.0003
20080829,0.0003
20080905,0.0004
20080912,0.0004
20080919,0.0004
20080926,0.0004
20081003,0.0002
20081010,0.0002
20081017,0.0002
20081024,0.0002
20081031,0.0002
20081107,0.0001
20081114,0.0001
20081121,0.0001
20081128,0.0001
20081205,0
20081212,0
20081219,0
20081226,0
20090102,0
20090109,0
20090116,0
20090123,0
20090130,0
20090206,0
20090213,0
20090220,0
20090227,0
20090306,0
20090313,0
20090320,0
20090327,0
20090403,0
20090409,0
20090417,0
20090424,0
20090501,0
20090508,0
20090515,0
20090522,0
20090529,0
20090605,0
20090612,0
20090619,0
20090626,0
20090702,0
20090710,0
20090717,0
20090724,0
20090731,0
20090807,0
20090814,0
20090821,0
20090828,0
20090904,0
20090911,0
20090918,0
20090925,0
20091002,0
20091009,0
20091016,0
20091023,0
20091030,0
20091106,0
20091113,0
20091120,0
20091127,0
20091204,0
20091211,0
20091218,0
20091224,0
20091231,0
20100108,0
20100115,0
20100122,0
20100129,0
20100205,0
20100212,0
20100219,0
20100226,0
20100305,0
20100312,0
20100319,0
20100326,0
20100401,0
20100409,0
20100416,0
20100423,0
20100430,0
20100507,0
20100514,0
20100521,0
20100528,0
20100604,0
20100611,0
20100618,0
20100625,0
20100702,0
20100709,0
20100716,0
20100723,0
20100730,0
20100806,0
20100813,0
20100820,0
20100827,0
20100903,0
20100910,0
20100917,0
20100924,0
20101001,0
20101008,0
20101015,0
20101022,0
20101029,0
20101105,0
20101112,0
20101119,0
20101126,0
20101203,0
20101210,0
20101217,0
20101223,0
20101231,0
20110107,0
20110114,0
20110121,0
20110128,0
20110204,0
20110211,0
20110218,0
20110225,0
20110304,0
20110311,0
20110318,0
20110325,0
20110401,0
20110408,0
20110415,0
20110421,0
20110429,0
20110506,0
20110513,0
20110520,0
20110527,0
20110603,0
20110610,0
20110617,0
20110624,0
20110701,0
20110708,0
20110715,0
20110722,0
20110729,0
20110805,0
20110812,0
20110819,0
20110826,0
20110902,0
20110909,0
20110916,0
20110923,0
20110930,0
20111007,0
20111014,0
20111021,0
20111028,0
20111104,0
20111111,0
20111118,0
20111125,0
20111202,0
20111209,0
20111216,0
20111223,0
20111230,0
20120106,0
20120113,0
20120120,0
20120127,0
20120203,0
20120210,0
20120217,0
20120224,0
20120302,0
20120309,0
20120316,0
20120323,0
20120330,0
20120405,0
20120413,0
20120420,0
20120427,0
20120504,0
20120511,0
20120518,0
20120525,0
20120601,0
20120608,0
20120615,0
20120622,0
20120629,0
20120706,0
20120713,0
20120720,0
20120727,0
20120803,0
20120810,0
20120817,0
20120824,0
20120831,0
20120907,0
20120914,0
20120921,0
20120928,0
20121005,0
20121012,0
20121019,0
20121026,0
20121102,0
20121109,0
20121116,0
20121123,0
20121130,0
20121207,0
20121214,0
20121221,0
20121228,0
20130104,0
20130111,0
20130118,0
20130125,0
20130201,0
20130208,0
20130215,0
20130222,0
20130301,0
20130308,0
20130315,0
20130322,0
20130328,0
20130405,0
20130412,0
20130419,0
20130426,0
20130503,0
20130510,0
20130517,0
20130524,0
20130531,0
20130607,0
20130614,0
20130621,0
20130628,0
20130705,0
20130712,0
20130719,0
20130726,0
20130802,0
20130809,0
20130816,0
20130823,0
20130830,0
20130906,0
20130913,0
20130920,0
20130927,0
20131004,0
20131011,0
20131018,0
20131025,0
20131101,0
20131108,0
20131115,0
20131122,0
20131129,0
20131206,0
20131213,0
20131220,0
20131227,0
20140103,0
20140110,0
20140117,0
20140124,0
20140131,0
20140207,0
20140214,0
20140221,0
20140228,0
20140307,0
20140314,0
20140321,0
20140328,0
20140404,0
20140411,0
20140417,0
20140425,0
20140502,0
20140509,0
20140516,0
20140523,0
20140530,0
20140606,0
20140613,0
20140620,0
20140627,0
20140703,0
20140711,0
20140718,0
20140725,0
20140801,0
20140808,0
20140815,0
20140822,0
20140829,0
20140905,0
20140912,0
20140919,0
20140926,0
20141003,0
20141010,0
20141017,0
20141024,0
20141031,0
20141107,0
20141114,0
20141121,0
20141128,0
20141205,0
20141212,0
20141219,0
20141226,0
20150102,0
20150109,0
20150116,0
20150123,0
20150130,0
20150206,0
20150213,0
20150220,0
20150227,0
20150306,0
20150313,0
20150320,0
20150327,0
20150402,0
20150410,0
20150417,0
20150424,0
20150501,0
20150508,0
20150515,0
20150522,0
20150529,0
20150605,0
20150612,0
20150619,0
20150626,0
20150702,0
20150710,0
20150717,0
20150724,0
20150731,0
20150807,0
20150814,0
20150821,0
20150828,0
20150904,0
20150911,0
20150918,0
20150925,0
20151002,0
20151009,0
20151016,0
20151023,0
20151030,0
20151106,0
20151113,0
20151120,0
20151127,0
20151204,0
20151211,0
20151218,0
20151224,0
20151231,0
20160108,0
20160115,0
20160122,0
20160129,0
20160205,0.0001
20160212,0.0001
20160219,0.0001
20160226,0.0001
20160304,0.0001
20160311,0.0001
20160318,0.0001
20160324,0.0001
20160401,0
20160408,0
20160415,0
20160422,0
20160429,0
20160506,0
20160513,0
20160520,0
20160527,0
20160603,0
20160610,0
20160617,0
20160624,0
20160701,0
20160708,0
20160715,0
20160722,0
20160729,0
20160805,0
20160812,0
20160819,0
20160826,0
20160902,0.0001
20160909,0.0001
20160916,0.0001
20160923,0.0001
20160930,0.0001
20161007,0
20161014,0
20161021,0
20161028,0
20161104,0
20161111,0
20161118,0
20161125,0
20161202,0.0001
20161209,0.0001
20161216,0.0001
20161223,0.0001
20161230,0.0001
20170106,0.0001
20170113,0.0001
20170120,0.0001
20170127,0.0001
20170203,0.0001
20170210,0.0001
20170217,0.0001
20170224,0.0001
20170303,0.0001
20170310,0.0001
20170317,0.0001
20170324,0.0001
20170331,0.0001
20170407,0.0001
20170413,0.0001
20170421,0.0001
20170428,0.0001
20170505,0.0002
20170512,0.0002
20170519,0.0002
20170526,0.0002
20170602,0.0002
20170609,0.0002
20170616,0.0002
20170623,0.0002
20170630,0.0002
20170707,0.0002
20170714,0.0002
20170721,0.0002
20170728,0.0002
20170804,0.0002
20170811,0.0002
20170818,0.0002
20170825,0.0002
20170901,0.0002
20170908,0.0002
20170915,0.0002
20170922,0.0002
20170929,0.0002
20171006,0.0002
20171013,0.0002
20171020,0.0002
20171027,0.0002
20171103,0.0002
20171110,0.0002
20171117,0.0002
20171124,0.0002
20171201,0.0002
20171208,0.0002
20171215,0.0002
20171222,0.0002
20171229,0.0002
20180105,0.0003
20180112,0.0003
20180119,0.0003
20180126,0.0003
20180202,0.0003
20180209,0.0003
20180216,0.0003
20180223,0.0003
20180302,0.0003
20180309,0.0003
20180316,0.0003
20180323,0.0003
20180329,0.0003
20180406,0.0004
20180413,0.0004
20180420,0.0004
20180427,0.0004
20180504,0.0004
20180511,0.0004
20180518,0.0004
20180525,0.0004
20180601,0.0003
20180608,0.0003
20180615,0.0003
20180622,0.0003
20180629,0.0003
20180706,0.0004
20180713,0.0004
20180720,0.0004
20180727,0.0004
20180803,0.0004
20180810,0.0004
20180817,0.0004
20180824,0.0004
20180831,0.0004
20180907,0.0004
20180914,0.0004
20180921,0.0004
20180928,0.0004
20181005,0.0005
20181012,0.0005
20181019,0.0005
20181026,0.0005
20181102,0.0004
20181109,0.0004
20181116,0.0004
20181123,0.0004
20181130,0.0004
20181207,0.0005
20181214,0.0005
20181221,0.0005
20181228,0.0005
20190104,0.0005
20190111,0.0005
20190118,0.0005
20190125,0.0005
20190201,0.0005
20190208,0.0005
20190215,0.0005
20190222,0.0005
20190301,0.0005
20190308,0.0005
20190315,0.0005
20190322,0.0005
20190329,0.0005
20190405,0.0005
20190412,0.0005
20190418,0.0005
20190426,0.0005
20190503,0.0005
20190510,0.0005
20190517,0.0005
20190524,0.0005
20190531,0.0005
20190607,0.0004
20190614,0.0004
20190621,0.0004
20190628,0.0004
20190705,0.0005
20190712,0.0005
20190719,0.0005
20190726,0.0005
20190802,0.0004
20190809,0.0004
20190816,0.0004
20190823,0.0004
20190830,0.0004
20190906,0.0004
20190913,0.0004
20190920,0.0004
20190927,0.0004
20191004,0.0004
20191011,0.0004
20191018,0.0004
20191025,0.0004
20191101,0.0003
20191108,0.0003
20191115,0.0003
20191122,0.0003
20191129,0.0003
20191206,0.0003
20191213,0.0003
20191220,0.0003
20191227,0.0003
20200103,0.0003
20200110,0.0003
20200117,0.0003
20200124,0.0003
20200131,0.0003
20200207,0.0003
20200214,0.0003
20200221,0.0003
20200228,0.0003
20200306,0.0003
20200313,0.0003
20200320,0.0003
20200327,0.0003
20200403,0
20200409,0
20200417,0
20200424,0
20200501,0
20200508,0
20200515,0
20200522,0
20200529,0
20200605,0
20200612,0
20200619,0
20200626,0
20200702,0
20200710,0
20200717,0
20200724,0
20200731,0
20200807,0
20200814,0
20200821,0
20200828,0
20200904,0
20200911,0
20200918,0
20200925,0
20201002,0
20201009,0
20201016,0
20201023,0
20201030,0
20201106,0
20201113,0
20201120,0
20201127,0
20201204,0
20201211,0
20201218,0
20201224,0
20201231,0
20210108,0
20210115,0
20210122,0
20210129,0
20210205,0
20210212,0
20210219,0
20210226,0
20210305,0
20210312,0
20210319,0
20210326,0
20210401,0
20210409,0
20210416,0
20210423,0
20210430,0
20210507,0
20210514,0
20210521,0
20210528,0
20210604,0
20210611,0
20210618,0
20210625,0
20210702,0
20210709,0
20210716,0
20210723,0
20210730,0
20210806,0
20210813,0
20210820,0
20210827,0
20210903,0
20210910,0
20210917,0
20210924,0
20211001,0
20211008,0
20211015,0
20211022,0
20211029,0
20211105,0
20211112,0
20211119,0
20211126,0
20211203,0
20211210,0
20211217,0
20211223,0
20211231,0
20220107,0
20220114,0
20220121,0
20220128,0
20220204,0
20220211,0
20220218,0
20220225,0
20220304,0
20220311,0
20220318,0
20220325,0
20220401,0
20220408,0
20220414,0
20220422,0
20220429,0
20220506,0.0001
20220513,0.0001
20220520,0.0001
20220527,0.0001
20220603,0.0001
20220610,0.0001
20220617,0.0001
20220624,0.0001
20220701,0.0002
20220708,0.0002
20220715,0.0002
